2384	Mysteries of History	\N
2385	Lancer Science Fiction Library	\N
2386	Harper's Portrait Collection of Short Stories	\N
2387	Everyman Fiction	\N
2389	Blue Meadow Poets Series	\N
2390	Hamlyn Classics	\N
2391	MIT Press paperbacks in the history of science & technology	\N
2393	Phantasia Paperback Horror	\N
2394	Literature Connections	\N
2395	Golden Library of Knowledge	\N
2396	Golden Paperbacks	\N
2397	HBJ Modern Classic	\N
2398	Haffmans' Entertainer	\N
2400	Currents in Comparative Romance Languages and Literatures	\N
2401	Purdue Studies in Romance Literature	\N
2402	Duisburger Arbeiten Zur Sprach Und Kulturwissenschaft	\N
2404	Young Reading Gift Books	\N
2405	Authors Teens Love	\N
2406	Studies in British Literature	\N
2407	Verboden Boeken	\N
2408	An Orbit Novella	\N
2411	Orbit Short Fiction	\N
2413	A Baronet/Analog Book	\N
2417	Vroege Lijsters	\N
2418	Phantasia Paperback Fantasy	\N
2419	Kijkgatpaperback	\N
2421	Troubadour	\N
2422	The Collected Works of Ambrose Bierce	\N
2423	Essential Critiques	\N
2424	Routledge Studies in Social and Political Thought	\N
2425	Star Trek Pocket Books	\N
2426	Barnes & Noble Signature Editions	\N
2427	Usborne Illustrated Originals	\N
2428	The New Middle Ages	\N
2429	Wiley Pop Culture and History Series	\N
2430	Studies in Christian History and Thought	\N
2431	The Charnel House Chapbooks	\N
2432	Bantam New Fiction	\N
2433	Shayol SF	\N
2435	Tillotson's Shilling Fiction	\N
2436	Russian Transformations: Literature, Culture and Ideas	\N
2437	dtv Dialog und Praxis	\N
2439	Black Coat French Science Fiction	\N
2440	Wissenschaft und Phantasie	\N
2441	Writers for the Seventies	\N
2442	Wissenschaftliche Phantastik	\N
2443	Lord Lytton's Novels: The Knebworth Edition	\N
2444	Gowans's International Library	\N
2445	Bibliópolis fantástica	\N
2447	krimi - abenteuer - phantastik	\N
2449	Prosistas de España y América	\N
2451	Black Coat French Horror	\N
2454	Rapid Reads	\N
2455	Dutton Clue Mystery	\N
2456	Methuen Shilling Novels	\N
2457	Axolotl Double	\N
2458	Knaur Sachbuch	\N
2460	Rotbuch	\N
2461	Fantasy Classic Library	\N
2462	Bürgers Taschenbücher	\N
2463	&#1056;&#1091;&#1089;&#1089;&#1082;&#1086;&#1077; fantasy	\N
2464	Sunny Stories Library	\N
2465	The Modern Library of the World's Best Books	\N
2466	Neely's Prismatic Library	\N
2467	Everyman's Library Children's Classics	\N
2468	Fantastic Fiction	\N
2469	BackLit Series	\N
2470	&#1052;&#1080;&#1088;&#1099; &#1050;&#1080;&#1084;&#1072; &#1057;&#1090;&#1077;&#1085;&#1083;&#1080; &#1056;&#1086;&#1073;&#1080;&#1085;&#1089;&#1086;&#1085;&#1072;	\N
2471	Word Cloud Classics	\N
2472	Maraboe Pockets - G	\N
2473	Star Trek: Titan Books	\N
2474	Cantebury Series	\N
2475	Star Trek Adventures	\N
2477	Star Trek Giant Novel	335200
2478	btb	\N
2479	New Fiction Series	\N
2480	Maraboe Pockets - M	\N
2481	Albatros Plus	\N
2482	Bastei Lübbe Stars	\N
2483	Collana Gemini	\N
2484	Writers of Imagination	\N
2485	Sun Tracks	\N
2488	The Autonym Library	\N
2489	Cloak and Dagger Mystery	\N
2490	Poetry Book Society	\N
2491	Meesters der Fantastische Vertelkunst	\N
2492	Barnes & Noble Leatherbound Children's Classics	\N
2493	Oxford Children's Classics	\N
2496	Perry Rhodan Planeten-Romane (Weltbild)	\N
2497	The Jolly Books	\N
2498	Rara Avis	\N
2500	Petersons' Uniform Edition of Dickens' Works	\N
2501	Library Edition of the Works of Charles Dickens	\N
2502	Globe Library	\N
2504	Barnes & Noble Leatherbound Classics	\N
2505	Routledge Research in Atlantic Studies	\N
2506	Hofstra University Cultural & Intercultural Studies	\N
2507	The Connoisseur's Library of Strange Fiction	\N
2508	The Novels of Alexandre Dumas	\N
2509	Doc Savage	\N
2511	Appletons' New Handy-Volume Series	\N
2513	Leonaur Classic Science Fiction Series	\N
2516	The Writings in Prose and Verse of Eugene Field	\N
2517	The Centaur Bibliographies	337315
2518	Autrepart	\N
2520	Fantasy Urania	338655
2521	Z Kosmonaut&#261;	\N
2522	Millénaires	\N
2523	Fredric Brown in the Detective Pulps	\N
2524	A Trophy Chiller	\N
2525	Garancière - Aventures fantastiques	\N
2526	Dimensions SF	338407
2528	Fouqué's Works	\N
2529	Studies in Supernatural Literature	\N
2530	Library of Latin America	\N
2531	A Brown Bag Mystery	\N
2532	Talking Classics	\N
2533	Stephen King Remarque	\N
2534	First Novel Library	\N
2535	Alma Classics	350799
2536	Morley	\N
2539	Tui Turbo	\N
2540	Tui Junior	\N
2541	Perry Rhodan-Reeks	\N
2542	Collection of Foreign Authors	\N
2543	Capital Stories	\N
2544	Gems from the French	\N
2545	Brentano's Romantic Library	\N
2546	The Gascon Edition: The Complete Works of Théophile Gautier	\N
2547	Tascabili Mursia	\N
2556	detebe-Klassiker	\N
2557	Ozeanische Bibliothek 1984	\N
2558	Perry Rhodan: Avonturen in het Heelal	\N
2559	Gowans's Cosmopolitan Library	\N
2560	Gowans's New Sixpenny Series	\N
2561	I Libri di Urania	\N
2562	Paragons of Queer Speculative Fiction	\N
2563	Writers' Voices	\N
2564	Clandestine Classics	338941
2565	Clipper Fiction	\N
2566	SFBC 60th Anniversary Collection	\N
2567	New Wave	\N
2568	TreeTops	\N
2569	Gregg Press Children's Literature Series	\N
2570	Urania Blu	\N
2571	Cambridge Library Collection	\N
2572	The Vega Science Fiction Library	\N
2573	Stellar Science Fiction Classics	\N
2574	Dragonflight	\N
2575	Charnwood Library	\N
2576	Resident Evil. Urania	\N
2577	I Romanzi di Resident Evil	\N
2578	Treasury of Illustrated Classics	\N
2579	Phoenix Pick Booklets	\N
2581	Andromeda	\N
2582	A Del Rey Trade Paperback Original	\N
2583	Wonder Book	\N
2584	Les Albums merveilleux	\N
2585	Incredible Adventures	339787
2586	Immortal Vampire Classics	\N
2587	Oscar	343815
2588	Lovell's Occult Series	\N
2589	Anthology of Sci-Fi	\N
2590	Continuum Studies in Contemporary North American Fiction	\N
2591	Textual Moments in the History of Political Thought	\N
2592	Penguin Hardback Classics	\N
2593	Narratori Italiani	\N
2596	Caedmon Classics Collection	\N
2602	The Tell-Tale, or, Universal Museum	340419
2603	Beltz & Gelberg	340445
2604	Wereld-in-Reeks	\N
2606	Xabarín	\N
2607	PS eTales	\N
2609	Young Reading Series 3	\N
2610	Oscar Varia	\N
2611	Oscar Bestsellers	\N
2612	Garland Reference Library of the Humanities	\N
2613	Diverse Connections	\N
2615	Grote Marnixpocket	\N
2616	Collier Books Classic	\N
2617	Dell Mapback	\N
2619	Sunny World Inquisition Daily Letter (SWInDL) Archives	\N
2620	Lovell's International Series	\N
2621	Meulenhoffreeks	\N
2622	Goldmann Allgemeine Reihe	\N
2623	Guilt Edged Mystery	\N
2625	Prisma Juniores	\N
2626	Classics Illustrated (New Series)	\N
2629	Collection grand angle	\N
2630	Klipper-Pockets	\N
2631	Bibliothek des Hauses Usher	\N
2632	Spectrum : Violet	\N
2633	Centenary Edition of the Works of Nathaniel Hawthorne	\N
2635	The Balzac Library	\N
2640	Tolkien Warriors	\N
2641	Fantasy Masterworks (II)	\N
2642	Riverside Literature Series	\N
2643	The Anthem Series	\N
2644	Visions	\N
2646	Ultimoreeks	\N
2647	TTA Novellas	\N
2648	Rigby English : Upper Primary B	\N
2649	Genres in Context	\N
2650	Absolute XPress Flash Fiction Challenge.	\N
2651	Collected Works of James Hogg	\N
2652	I Capolavori della Serie KKK. Classici dell'Orrore	343421
2655	Adventure in Space	\N
2656	Puffin Chalk	\N
2658	Science Fiction der Chef-Auswahl	\N
2660	Mills & Boon Largeprint Nocturne	\N
2661	Severn House Large Print Books	\N
2663	Crossroads Adventure	\N
2664	Edition Märchenmond	\N
2665	Palgrave Gothic	\N
2669	SF Gateway Omnibus	365671
2670	Dr. Who - Gooise	\N
2671	Edition Metzengerstein	\N
2672	Festa Horror-Taschenbuch	\N
2673	Spektrum der Phantasten	\N
2674	The Works of Washington Irving	\N
2675	Constable's Miscellany of Foreign Literature	\N
2676	Iconic Books	\N
2678	Bijoureeks	\N
2680	The Man in Literature Program	\N
2681	Zeemeeuw	\N
2682	Omnibus	\N
2683	A Dual-Language Book	\N
2684	A Tower Mystery	\N
2685	Salamander	\N
2686	Gulliver	\N
2688	Kludde Reeks	\N
2690	The Crime Club	\N
2691	The Golden Amazon Saga	\N
2692	Le Masque - Fantastique	474687
2693	Le Masque - Fantastique (2ème série)	474686
2694	dtv Klett-Cotta	\N
2695	Libra fantastica	\N
2696	Fredonia Classics	\N
2697	Das besondere Taschenbuch	\N
2703	Colección Atenea	\N
2704	Crosscurrents. Modern critiques.	\N
2705	Bastei Lübbe Sachbuch	\N
2706	Spirit of the Century Presents	\N
2709	Sterling Unabridged Classics	\N
2710	Pan Fantasy	\N
2711	Pasaulin&#279;s Fantastikos Aukso Fondas	\N
2713	Ideaal-Bibliotheek	\N
2714	UQP Children's Classics	\N
2715	Avenel Bestseller Library	\N
2716	Fantascienza junior stellar 2000	347243
2717	By Request	\N
2718	Mažos didel&#279;s knygos	\N
2719	Raven-Reeks	\N
2720	Platinum Readers Circle	\N
2721	Harper Studies in Language and Literature	\N
2722	Fairytales for Feminists	\N
2724	Heyne Jugendtaschenbücher	\N
2725	Strato-Stervaart	\N
2726	Haffmans-Kriminalroman	\N
2727	Jeugdreeks van het Davidsfonds	\N
2729	Stanis&#322;aw Lem: Werke in Einzelausgaben	\N
2731	Library of Lost Books	\N
2732	Heroes	348384
2733	The Art of the Novella	\N
2734	Fan Phenomena	\N
2735	The Modern Library (Boni & Liveright)	\N
2736	Stories For the Children	\N
2738	Shades 2.0	\N
2739	Biblioteca di Fantascienza (II)	\N
2740	Le Linci	348652
2742	Summit Books	\N
2743	The Penguin Series	\N
2746	Klasyka M&#322;odzie&#380;owej Fantastyki	\N
2748	Electrum Novella	349008
2750	Patterns in Literary Art	\N
2751	World Classics	\N
2752	First Read-Alone Fiction	\N
2753	Compact Discworld	\N
2754	Dancing Tuatara Press	\N
2755	Piccadilly Novels	\N
2756	Sundial Supernatural	\N
2757	Insel-Bücherei	\N
2758	Katha Regional Fiction Series	\N
2759	Klaroenreeks	\N
2761	Rand McNally Elf Book	349824
2762	Meulenhoff Pockets	\N
2763	Mistresses of the Macabre	\N
2764	&#1041;&#1080;&#1073;&#1083;&#1080;&#1086;&#1090;&#1077;&#1082;&#1072; &#1078;&#1091;&#1088;&#1085;&#1072;&#1083;&#1072; &#1041;&#1086;&#1088;&#1080;&#1089;&#1072; &#1057;&#1090;&#1088;&#1091;&#1075;&#1072;&#1094;&#1082;&#1086;&#1075;&#1086; "&#1055;&#1086;&#1083;&#1076;&#1077;&#1085;&#1100;. XXI &#1074;&#1077;&#1082;"	\N
2765	Bastei Lübbe Sonderband	\N
2766	Serie Noire	\N
2767	Investigating Cult TV	\N
2768	I Classici dell'Orrore [Ristampa]	\N
2769	Pocket Classics	\N
2772	Carillon	\N
2773	Collection le Cachet	\N
2774	Macmillan's Colonial Library	\N
2775	Cassell's National Library	\N
2777	The Classics of Mystery	\N
2778	Libro al mese	\N
2779	Urco Gótica	512446
2780	Thorndike Paperback Bestsellers	\N
2781	Hodder Great Reads	\N
2783	Starlight	\N
2784	Witte Raven	\N
2785	Zilvermeeuw	\N
2790	Urco Ciencia Ficción	\N
2791	Urco Fantasía	\N
2792	Paläo-Fiction	\N
2793	Orca Currents	\N
2797	Banana	\N
2798	Argo	\N
2799	Signum Taschenbücher	\N
2801	Goldmann Taschen Krimi	\N
2802	Open Road Media E-riginal	\N
2803	Utopia Sonderband	\N
2804	Super-Science-Fiction	\N
2805	Pioneer	\N
2806	Bantam Action	\N
2809	Bantam Shadow	\N
2810	Fairytale Fantasies	\N
2811	Pyramid Shadow	\N
2812	New Shadow	\N
2813	Ilex Miscellany	\N
2815	Vintage Original	\N
2816	L. Ron Hubbard Classic Fiction Series	\N
2817	Little Gems	\N
2818	Who Watching	\N
2819	Antelope Books	\N
2820	Large Print Cozy Mystery	\N
2821	Gollancz Fantasy & Macabre	\N
2822	Gollancz Fantasy	\N
2824	Roads Classics	\N
2825	Steampunk Classics	\N
2826	The Chaos! Quincunx	\N
2828	Jurassic London Novelette Series	\N
2829	Creation Oneiros Scorpionic	\N
2830	Summit Classic Collector Editions	\N
2831	G.K. Hall Large Print Science Fiction Series	\N
2832	Playboy Humor	\N
2833	Little Devil Chillers	\N
2834	Methuen Contemporary Writers	\N
2835	Break-of-Day Books	\N
2836	Les cahiers nouveaux	\N
2837	Crowell's Modern Language Series	\N
2840	Playboy Pikant	\N
2842	Sharp Shades 2.0	\N
2843	Vlaamse Pockets	\N
2844	Classroom Classics	\N
2845	The Traveller's Companion	\N
2846	Apex Voices	\N
2847	Mimosa Reeks	\N
2849	ShaKe Cyberpunkline	\N
2850	DelosBooks Odissea	\N
2852	Xanadu Library	\N
2853	Pulp Line	\N
2854	&#21109;&#20803;&#25512;&#29702;&#25991;&#24235;	\N
2855	The West in Action	\N
2857	Whitman Classics	\N
2858	Getaway	\N
2860	Red Hot Reads	\N
2861	Science Fantasy Series	\N
2864	Flowers of Parnassus	\N
2865	Icares	\N
2866	Payot SF	\N
2867	Au Troisième Oeil	\N
2868	Imagine	\N
2869	Rendez-vous ailleurs	\N
2870	The Works of Robert E. Howard (Bison)	\N
2871	Very Short Introductions	\N
2872	Black Library Classics	\N
2873	Starmont Reference Guide	374420
2874	Harlan Ellison : Oeuvres	\N
2875	&#21320;&#22812;&#25991;&#24211;	512574
2876	SFRA Studies in Science Fiction	\N
2877	Univers sans limites	\N
2878	Necon Contemporary Horror	\N
2879	Constellations	\N
2881	New Casebooks	\N
2882	&#1041;&#1080;&#1073;&#1083;&#1080;&#1086;&#1090;&#1077;&#1082;&#1072; &#1089;&#1086;&#1074;&#1088;&#1077;&#1084;&#1077;&#1085;&#1085;&#1086;&#1081; &#1079;&#1072;&#1088;&#1091;&#1073;&#1077;&#1078;&#1085;&#1086;&#1081; &#1092;&#1072;&#1085;&#1090;&#1072;&#1089;&#1090;&#1080;&#1082;&#1080;	\N
2883	Junior Classics for Young Readers	\N
2885	Scientific Thriller	\N
2886	Librio	\N
2888	Autres temps, autres mondes	\N
2889	Temps Futurs - Heroic Fantasy	\N
2890	Penguin Horror	\N
2891	Mémoires d'outre-ciel	\N
2892	Lettres-SF	\N
2893	Black Out	\N
2894	Visions Futures	\N
2895	L'utopie tout de suite	\N
2896	Presses de la Cité - Omnibus	\N
2897	SF Space	\N
2898	SF Legend	\N
2899	SF Métal	\N
2900	Thinking Through Cinema	\N
2902	SF Zone Rouge	\N
2903	Studies in Comparative Literature	\N
2905	The Bucknell Studies in Eighteenth-Century Literature and Culture	\N
2907	eKensington Originals	\N
2908	20001	\N
2909	Les Quatre Dimensions	\N
2910	Le Cabinet Noir	\N
2911	L'énigme	\N
2913	Milady	\N
2914	Pearl	\N
2915	Jeunesse Poche Anticipation	\N
2916	Train d'enfer	\N
2917	Irish Literature Series	\N
2918	Süddeutsche Zeitung Kriminalbibliothek	\N
2919	Harper's Modern Classics	\N
2920	Shades 2.0 Shorts	\N
2921	L'ami de poche	\N
2922	Bibliothèque Verte Senior	\N
2923	Bibliothèque Rouge	\N
2924	Bibliothèque Verte	\N
2925	&#1041;&#1098;&#1083;&#1075;&#1072;&#1088;&#1089;&#1082;&#1072; &#1092;&#1072;&#1085;&#1090;&#1072;&#1089;&#1090;&#1080;&#1082;&#1072; XXI	\N
2926	Kentaur	359974
2927	Contemporary Classics of Children's Literature	\N
2928	Student Companions to Classic Writers	\N
2929	Boise State University Western Writers Series	\N
2930	European Studies in North American Literature and Culture	\N
2931	Studies of World Literature in English	\N
2932	Popular Culture & Everyday Life	\N
2934	Demain est là	\N
2935	Mnémos - Science-Fiction	\N
2936	Mnémos - Surnaturel	\N
2937	Poche Revolver Science-Fiction	\N
2938	Lefrancq en poche	\N
2939	Points - Fantasy	\N
2940	DLM - Poche	\N
2941	DLM - Minipoche	\N
2942	Cosmos	369741
2943	Original Classic Horror Novels	\N
2944	Culture Texts	\N
2945	L'aventurier des étoiles	\N
2946	Abysses	\N
2947	Patrick Siry Editeur - Science-Fiction	\N
2950	Milan Poche Junior	\N
2953	New Critical Idiom	\N
2954	Mame - Anticipation	389774
2955	Editions de l'Aurore - Futurs	\N
2957	Edition '84: Die positiven Utopien	\N
2958	Clásicos en galego	\N
2959	Xabarín de Ouro	\N
2960	Critical Insights	\N
2961	DoubleDown	\N
2962	Egmont Heritage	\N
2963	Raspust	\N
2964	Kolo	\N
2965	Supernova	\N
2966	Vizija	\N
2967	Epreuves	\N
2968	Zvezdane staze	\N
2970	Légendaire	\N
2971	Orca Echoes	\N
2972	Leather-bound Classics	\N
2973	Brazilian Literature	\N
2974	Headline Eternal	\N
2975	A Sci Fi Essential Book	\N
2976	Bibliothèque de l'Evasion	\N
2977	Coleción Céltiga	\N
2978	Galaxia narrativa; Colección literaria	\N
2979	A Gray Matter Novella	\N
2980	Autres Mondes	\N
2981	F.A.U.S.T.	\N
2982	Disney Princess	\N
2983	Erotic Fiction	\N
2984	Azimut	\N
2985	CheckerBee Checklist	\N
2986	La Découverte - Fictions	\N
2988	Fractales /Fantasy	\N
2990	Bibliographies and Indexes in Popular Culture	\N
2991	Bedlam Chapbook	\N
2992	SUNY Series in Feminist Criticism and Theory	\N
2993	Beacham's Sourcebooks	\N
2994	In Focus: Routledge Film Readers	\N
2995	Pulsar	\N
2996	Usborne Illustrated Story Collections	\N
2997	Walker Stories	\N
2998	Dark Osprey	\N
2999	Présences	\N
3000	Presses Pocket - Bilingue	\N
3001	SF Mystère	\N
3002	Plein Vent	\N
3003	Signet Eclipse	\N
3004	ISF - Visions Futures	\N
3005	Allabout Books	\N
3006	Necon Classic Horror	\N
3007	Necon Novellas	\N
3008	Craft Publishing Classics	\N
3009	Zetacraft Publishing Classics	\N
3010	Editions du Triangle - Science-Fiction	467343
3012	1000 Soleils	\N
3013	Glas new Russian writing	\N
3014	Yellow Shoe Fiction	\N
3015	L'âge des étoiles	\N
3016	SG Horror	\N
3017	Letras universales	\N
3018	Clasicos de la literatura	\N
3019	Alianza bolsillo	\N
3020	Libro de bolsillo	\N
3021	Richmond readers	\N
3022	Like Scifi	\N
3024	Hörbuch Englisch	\N
3027	Colección Grandes novelistas	\N
3028	Tidens bokklubb	\N
3029	Textos bilingües Anglo-Didáctica	\N
3030	Acervo ciencia/ficción	\N
3032	Fantastique / Science-fiction / Aventures	479641
3033	On Target	\N
3034	World Classic Masterpieces	\N
3035	Science & Fiction	\N
3037	Wiseblood Classics	\N
3038	The Teen-Age Library	\N
3040	Bantam Modern Classics	\N
3041	Bantam Modern Classic	\N
3042	Classics of Mystery & Suspense	\N
3043	Topliner Tridents	\N
3044	Picturemacs	\N
3045	Presses Pocket	\N
3046	All About	361059
3048	Popular Penguins	\N
3049	The Mirage Press Voyage Series	\N
3050	Foundation	\N
3053	Lost Classics	\N
3054	Les cahiers de la science-fiction	\N
3055	Black Bed Sheet Young Adult	\N
3056	Pulp Cover Gallery	\N
3057	Satellite sélection	\N
3060	Cassell Encounter Series	\N
3062	Lost Lansdale	\N
3063	Sündmuste horisont	361906
3064	Dedalus Hall of Fame	\N
3065	Starblaze Classics	\N
3067	SF-Reihe	\N
3068	Star Wars: Jedi Readers	\N
3069	Blitz Phantastische Romane	\N
3070	American Novels	\N
3071	Gürer yay&#305;nlar&#305;	\N
3072	Zbirka Sanje	\N
3073	Birthstone Gothic	\N
3074	Collected Angela Carter	\N
3075	Like Fantasia	\N
3076	The Literary Vampire Series	\N
3078	Signature Edition	\N
3079	Science & Fantasy Booklet	\N
3080	Megapack	\N
3082	The Critical Heritage	\N
3084	Goldmann Science Fiction Abenteuer	\N
3085	Rabbit Ears American Heroes & Legends	\N
3086	Bibliothèque d'éducation et de récréation	\N
3090	The Eternal Champion (White Wolf)	\N
3091	&#1052;&#1072;&#1075;&#1080;&#1103; &#1092;&#1101;&#1085;&#1090;&#1077;&#1079;&#1080;	\N
3092	Environmentalism and Politics Set	\N
3095	Nancy Pearl's Book Lust Rediscoveries	\N
3096	Penguin Clothbound Classics	\N
3097	Thorndike Press Large Print Romance	\N
3098	Horizons Illimités	\N
3099	Documents SF	\N
3100	Collector's Colour Library	\N
3101	Detective & Mystery Series	\N
3102	Literature and Culture Handbooks	\N
3103	Valancourt Classics	\N
3104	Zothique Edition	\N
3106	A Murray Hill Mystery	\N
3108	Gold Star Story	\N
3109	Tolkien's Bookshelf	\N
3110	Ukiyo-e Master Series	\N
3111	Stranger Fiction Series	\N
3113	Black Knight	\N
3114	Matter-of-Fact Magic	\N
3115	English Language Learners	\N
3116	Canongate Myths	\N
3117	Dahl Colour Editions	\N
3119	Classic Tales	\N
3120	Xiccarph Edition	\N
3121	Perry Rhodan (UK)	\N
3122	Collins School Classics	\N
3123	Babette's Feast Chapbooks	\N
3125	The Reception of British and Irish Authors in Europe	\N
3126	The Discworld Collector's Library	366080
3127	Aunt Kate's Series	366029
3128	Roald Dahl Short Stories	\N
3131	Bright Young Things	\N
3132	Marginal	428717
3133	Wildside Novella	\N
3134	Les chefs-d'œuvre de la science fiction	366435
3135	Edition 23	\N
3136	Chefs-d'oeuvre de la Science-Fiction	366618
3137	Columbia Book and Record Library	\N
3138	Ferret Ephemerae	\N
3139	Pop-Up Classic	\N
3140	Bloomsbury Film Classics	\N
3142	The Neversink Library	\N
3144	Bonsela Editions	\N
3147	Orchard Red Apples	\N
3148	Thorndike Press Large Print Basic	\N
3149	Les Hypermondes	\N
3150	Wiz	\N
3151	Futurs	\N
3152	Travelling sur le futur	\N
3154	Die Welt von morgen	\N
3155	Aufwärts-Jugend-Bücherei	\N
3156	SF Polar	\N
3157	Flash Gordon	\N
3158	Voies libres	\N
3159	SF Jimmy Guieu	\N
3160	Les chevaliers de lumière	\N
3161	Edito-Service - Anticipation	\N
3162	Giallo Mondadori	\N
3163	Ici et Maintenant	367958
3164	Roman-Zeitung	\N
3165	Found in Translation	\N
3166	Spectacular Fiction	\N
3167	Science Fiction Writing Series	368175
3169	Yes! Capra Chapbook Series	\N
3170	Lothian Junior Fiction	\N
3171	Gigglers Purple Set	\N
3172	Twisted Tales	\N
3173	Trend	\N
3174	Sirius Quality Paperbacks	\N
3176	Routledge Television Guidebooks	\N
3177	Penguin Drop Caps	\N
3178	Petersons' Square 12mo. Series	\N
3179	Walker Racing Reads	\N
3180	Keystone Picture Books	\N
3181	Archway	\N
3182	Dedalus Euro Shorts	\N
3183	Text Classics	\N
3184	Vertige science-fiction	\N
3185	Fleuve Noir - Perry Rhodan	\N
3186	Seculo XX	\N
3187	Le cadran bleu	\N
3189	Surfers	\N
3190	Short!	\N
3191	Les champs magnétiques	\N
3192	La porte ouverte	\N
3194	Science et aventures	\N
3196	Fantastic Fiction Series	\N
3199	Poche 2000	\N
3200	Fantastic	\N
3201	Angoisse	369980
3202	Lorenzo Da Ponte Italian Library	\N
3203	Grands détectives	\N
3204	Houghton Mifflin Literature	\N
3207	Folio	\N
3216	Utopian Booklets	\N
3217	The Annotated Jules Verne	\N
3219	Knickerbocker Classics	\N
3221	Lake Illustrated Classics	\N
3222	Commander Scott	\N
3223	The Spider (Berkley)	\N
3224	Stormlight	\N
3225	The Naomi Mitchison Library	\N
3226	The Monster Collection Edition	\N
3228	Fleuve Noir - Double	\N
3229	Routledge Interdisciplinary Perspectives on Literature	\N
3235	Facsimile Classics Series	\N
3236	Runes	\N
3237	Colección Nova ciencia ficción	\N
3238	Manantial que no cesa	\N
3239	Regnbågsböckerna	\N
3242	World Storytelling	\N
3243	Short Story Index Reprint Series	\N
3244	Select Bibliographies Reprint Series	\N
3245	Essay Index Reprint Series	\N
3247	The Heritage of Literature	\N
3248	Herder-Bücherei	\N
3250	An Isaac Asimov Recommendation	\N
3251	Odyssey Classic	\N
3253	Domaine fantastique	\N
3254	Scholastic Readers	\N
3259	Folio Policier	\N
3260	Doctor Who: The Scripts	\N
3261	Classics of Modern Science Fiction	\N
3262	Les introuvables de Serge Brussolo	\N
3264	Super poche	\N
3265	Intégrale Brussolo	\N
3266	Le roman noir	\N
3267	KelpiesTeen	\N
3268	25th Birthday Library Collection	\N
3269	Classics Illustrated	\N
3270	Ellora's Cave Aeon	\N
3271	Ellora's Cave Voyager	\N
3272	Ellora's Cave Moderne	\N
3273	Ellora's Cave Spectrum	\N
3274	Ellora's Cave Taboo	\N
3275	Black Voltage	\N
3278	Terres Mystérieuses	\N
3279	Marabout Junior	\N
3280	Sexton Blake Library	\N
3281	Terres Fantastiques	\N
3282	Terreur	\N
3283	Pushkin Collection	\N
3286	Series in Fairy-Tale Studies	\N
3287	Science and Fiction	\N
3288	Pan Classics	\N
3291	The Green Lama: The Complete Pulp Adventures	\N
3292	Seewölfe	\N
3294	Pan Horror	\N
3295	Anthologie Planète	\N
3297	La grande anthologie du fantastique	\N
3301	A Gallery Girls Collection	\N
3302	Ravensburger junge Reihe	\N
3303	Hauntings	\N
3304	&#12495;&#12516;&#12459;&#12527;&#12539;SF	512523
3305	&#19990;&#30028;&#21517;&#20316;&#32117;&#26412;	512546
3306	Award Essential Classics	\N
3307	Armada Classics	\N
3308	Essential Modern Classics	\N
3309	Hardscrabble Books	\N
3313	Conan (Donald M. Grant)	\N
3314	Conan (Gnome Press)	\N
3316	Conan (Berkley)	\N
3317	Conan (Lancer/Ace)	380004
3318	The Conan Chronicles	\N
3319	Conan (Sphere)	\N
3320	Jules Verne's Stories of Adventures	\N
3321	Morning Coffee Chapbook Series	\N
3322	Les chefs-d'œuvre de Gaston Leroux: Romans d'aventures	\N
3323	Bouquins	\N
3324	Bay Tree Book	\N
3325	Cherry Tree Book	\N
3326	Science Fiction Television	\N
3327	Oddly Modern Fairy Tales	\N
3328	Hesperus Fairytale Books	\N
3330	Oldstyle Tales' Ghost Stories	\N
3331	Running Press Miniature Editions	\N
3333	New Argyle Series	\N
3334	Writers of English: Lives and Works	\N
3335	Modern Critical Views	\N
3336	Start Classics	\N
3337	Palgrave Pivot	\N
3339	Série 2000	\N
3340	Let's Read Together	\N
3342	Moewig Abenteuer	\N
3344	Utopia - Romane aus dem Jahre 2200	\N
3345	Fischer Literatur	\N
3349	Little Blue Book	\N
3351	Cclap Victoriana Series	\N
3353	Great Classic Newspaper Comic Strips	\N
3356	New Classics of the Fantastic	\N
3358	Colección Laberinto	\N
3362	Big Little Book	\N
3363	Penguin Special	\N
3365	Masters of Fantasy	\N
3366	Texas A & M Miscellaneous Publication	\N
3367	books4pocket	\N
3368	booket	\N
3369	Penguin Adventure	\N
3370	Rough Guides	\N
3372	Zeta - Nova	\N
3373	La Noire	\N
3374	Le Maedre	\N
3375	Economica Tascabile	\N
3376	Occasional Paper	\N
3377	Utopia-Jugendbuch	\N
3378	Penguin Metaphysical Library	\N
3379	Uto-Jugendbuch	\N
3380	Vagabond Library	\N
3382	Hutchinson's Colonial Library	\N
3383	Women in Translation	\N
3387	Unterschlagene Literatur	\N
3391	Hönne Zukunftsroman	\N
3392	Hönne Kriminalroman	\N
3393	Hönne Utopia-Spitzenklasse	\N
3394	Hönne Uto-Vision	\N
3395	Widukind Fantasy Crime	\N
3396	Widukind Utopia-Spitzenklasse	\N
3397	Fantastic Art Fanzine	\N
3398	Widukind Zukunftsroman	\N
3399	Widukind Bestseller des Kosmos	\N
3400	Les études du Dr Armitage	\N
3401	H Fantasy	\N
3402	Balowa Zukunftsroman	\N
3404	Life Science Library	\N
3405	Balowa Abenteuerroman	\N
3406	Contributions to the Study of Childhood and Youth	\N
3407	Balowa Kriminalroman	\N
3408	Terra Fantasy	\N
3409	Balowa Uto-Krimi	\N
