28557	Das Science Fiction Jahr	\N	\N
28558	Wing Slayer	\N	\N
28560	Three Worlds (Jacquelyn Frank)	\N	\N
28561	Princes of the Underground	\N	\N
28562	Aetherial Tales	\N	\N
28563	Ocean Fairies	26238	\N
28564	Beyonders	\N	\N
28565	Magic Farm	\N	\N
28566	Sweetblood	\N	\N
28568	Magical Cats Mysteries	\N	\N
28569	Midkemian Trilogy [UK] / Chaoswar Saga [US]	228	\N
28570	Thomas Usher	\N	\N
28571	Pocket Cats	\N	\N
28572	Editorial Matters	\N	\N
28573	Forbidden Lines	\N	\N
28574	Key of Time	\N	\N
28575	The Ring of Five	\N	\N
28576	Secret World Chronicles	\N	\N
28577	The Salt Trilogy	\N	\N
28579	Chronosphere	\N	\N
28580	Les aventures de Cosmo, le dodo de l'espace	\N	\N
28582	The Ghosts of Creakie Hall	\N	\N
28583	The Young Inventors Guild	\N	\N
28585	Mystyx	\N	\N
28586	Verona	\N	\N
28588	Poe: The Raven Edition	\N	\N
28589	Tremors	\N	\N
28590	The Grave Robbers' Chronicles	\N	\N
28591	Fortress (Magazine)	\N	\N
28592	Dreams & Nightmares	\N	\N
28594	Nightmare Inn	\N	\N
28595	Jack Hong	\N	\N
28596	Storm Lords	\N	\N
28597	The Cadeleonian Series	\N	\N
28598	The Fianna Cycle	\N	\N
28599	PR Zyklus 16: Die Kosmische Hanse	27232	\N
28600	PR Zyklus 7: Die Cappins	27232	\N
28601	PR Zyklus 8: Der Schwarm	27232	\N
28602	PR Zyklus 9: Die Altmutanten	27232	\N
28603	PR Zyklus 10: Das Kosmische Schachspiel	27232	\N
28604	PR Zyklus 11: Das Konzil	27232	\N
28605	Show-by-Show Guide	\N	\N
28606	In the Twilight Zone	\N	\N
28607	Pallas Confrontation	\N	\N
28608	Fluxers	\N	\N
28609	Earth-Shurilala-Takkat War	\N	\N
28610	Fletcher Cullen	\N	\N
28611	The Gladiator ... (US) / The Eagles (UK)	\N	\N
28612	Spin	\N	\N
28613	Dack Shannon	\N	\N
28614	Dante and Larissa	\N	\N
28615	Young Vampire Adventures	\N	\N
28616	Carlisle Hsing	\N	\N
28618	The Elvestran Chronicles	\N	\N
28619	Destiny	\N	\N
28620	Ambir Dragon Tales	\N	\N
28621	Worlds of the Crystal Moon	\N	\N
28622	Dorrie	\N	\N
28623	Portero	\N	\N
28624	The Iron Seas	\N	396626
28625	The Hidden Lands of Nod	\N	\N
28626	Bishop/Special Crimes Unit	\N	\N
28627	The Absent Gods	\N	\N
28628	The VV Inn	\N	\N
28629	Socket	\N	\N
28630	Intwine	\N	\N
28631	Gamadin	\N	\N
28632	Crackstone Chronicles	\N	\N
28633	Sister Quest Chronicles	\N	\N
28634	Timeless (Laura Kreitzer)	\N	\N
28635	Sunset Vampire	\N	\N
28636	Stellaris	27234	\N
28637	Fantasy Booklet	\N	\N
28638	Reports from the Electronic Frontier	\N	\N
28639	Infinity Plus	\N	\N
28640	GAIA	\N	\N
28641	Bailey's Chase	\N	\N
28642	The Annunaki Enigma	\N	\N
28644	Freezer Burn Magazine	\N	\N
28645	Frightmares (Magazine)	\N	\N
28646	The Somnambulist Saga	\N	\N
28647	Genesis of Oblivion Saga	\N	\N
28648	The Magical Sword	\N	\N
28649	Defenders of the Sign	\N	\N
28650	Touch of Insanity	\N	\N
28651	Spook's Erections	\N	\N
28652	Orphans (V. C. Andrews)	\N	\N
28653	Blood Dancers	\N	\N
28654	The Twelve Quests	\N	\N
28655	Templar Investigations	\N	\N
28656	Mervyn Stone Mysteries	\N	\N
28657	Dream Makers	\N	\N
28658	Perry Rhodan shortfiction	27234	\N
28659	Vampire Dawn	\N	\N
28660	Relationships	\N	\N
28661	Santa Olivia	\N	\N
28662	Cemetery Sonata	\N	\N
28663	PR Zyklus 12: Die Aphilie	27232	\N
28664	PR Zyklus 13: BARDIOC	27232	\N
28665	PR Zyklus 14: PAN-THAU-RA	27232	\N
28666	PR Zyklus 15: Die Kosmischen Burgen	27232	\N
28667	PR Zyklus 35: Negasphäre	27232	\N
28668	Omni Online	28670	\N
28670	Omni	\N	\N
28671	Pandora's Hope	\N	\N
28672	Evie Sclean	\N	\N
28674	Sci Fiction	\N	\N
28675	The Darkness and the Night	\N	\N
28677	PR Zyklus 17: Die Endlose Armada	27232	\N
28678	PR Zyklus 18: Chronofossilien - Vironauten	27232	\N
28680	PR Zyklus 19: Die Gänger des Netzes	27232	\N
28681	PR Zyklus 20: Tarkan	27232	\N
28683	PR Zyklus 22: Die Linguiden	27232	\N
28684	PR Zyklus 23: Die Ennox	27232	\N
28685	PR Zyklus 24: Die Große Leere	27232	\N
28686	PR Zyklus 25: Die Ayindi	27232	\N
28687	Griffen McCandles Universe	\N	\N
28689	Perry Rhodan Heftserie	\N	\N
28691	PR Zyklus 26: Die Hamamesch	27232	\N
28692	PR Zyklus 27: Die Tolkander	27232	\N
28693	PR Zyklus 28: Die Heliotischen Bollwerke	27232	\N
28694	PR Zyklus 29: Der Sechste Bote	27232	\N
28695	PR Zyklus 30: MATERIA	27232	\N
28696	Perry Rhodan Jubiläumsband	27234	\N
28697	PR Zyklus 31: Die Solare Residenz	27232	\N
28698	PR Zyklus 32: Das Reich Tradom	27232	\N
28699	PR Zyklus 33: Der Sternenozean	27232	\N
28700	PR Zyklus 34: TERRANOVA	27232	\N
28701	PR Zyklus 36: Stardust	27232	\N
28702	Green Lantern Chapterbooks	28703	\N
28703	Green Lantern Universe	33519	\N
28704	Esquire	\N	\N
28705	Journals of Myrth	\N	\N
28706	Father O'Connor	\N	\N
28707	Mr. Batchel	\N	\N
28709	Selected Short Stories of Lester del Rey	\N	\N
28710	Futurist	\N	\N
28711	Doctor Proctor's Fart Powder	\N	\N
28712	Terra's Guardians	\N	\N
28713	The Soundproof Escape Pod	\N	\N
28715	Monster Hunter International	\N	\N
28716	The Gate	\N	\N
28717	Strange Horizons	\N	442498
28718	Samuil Petrovitch	\N	\N
28719	Bel Dame Apocrypha	\N	\N
28720	PI Mark Genevich	\N	\N
28721	Legends of Karac Tor	\N	\N
28722	The Adventures of Sir Murahl as the Seer of Greenisland	\N	\N
28723	Dark Moon Digest	\N	\N
28724	Tales of the Cthulhu Mythos	9426	\N
28725	Rising Sun Saga	\N	\N
28726	Royal Magician of Oz Trilogy	21605	\N
28727	Tilcree	\N	\N
28729	Randy Knowles, Psychic Detective	\N	\N
28730	The Flying Girl	\N	\N
28731	Champagne Shivers	\N	\N
28732	In the Ornament Room: A Visit with Three Return to Oz Collectors	28234	\N
28734	Reverend Jedidiah Mercer	\N	\N
28735	Portals of Destiny	\N	\N
28736	The Way of the Gods	\N	\N
28737	Zeus	\N	\N
28738	Jack Slater	\N	\N
28739	Bansi O'Hara	\N	\N
28740	The Immortals (Benjamin W. Schenk)	\N	\N
28741	Gateways	\N	\N
28742	Beyond the Borderland	\N	\N
28743	The Weekly Tale-Teller	\N	\N
28744	Le Paris des Merveilles	\N	\N
28745	Griffin's Daughter	\N	\N
28747	The Evening Standard	\N	\N
28749	Forest of Hands and Teeth	\N	\N
28750	Choose Your Own Nightmare	\N	\N
28751	Weekly Illustrated	\N	\N
28752	Twisted Tales	\N	\N
28753	The Unladylike Adventures of Kat Stephenson / Kat, Incorrigible	\N	\N
28754	The Looking Glass Trilogy	24387	\N
28755	Gabby Girls Adventure	\N	\N
28756	Nash's Magazine	\N	\N
28757	The Daily Express	\N	\N
28758	The Premier Magazine	\N	\N
28759	Grue	\N	\N
28760	Darkness Rising	31104	\N
28761	Descendants / Nikki Glass, Immortal Huntress	\N	\N
28762	The Master Chronicles	\N	\N
28763	Star (magazine)	\N	\N
28764	Beautiful Creatures Universe	\N	\N
28765	Science Fiction Age	\N	\N
28766	Giganotosaurus	\N	\N
28767	Crime Through Time	\N	\N
28768	The Shape of Thrills to Come	\N	\N
28769	Mind Trilogy	\N	\N
28770	Dorian St. James	\N	\N
28771	TJ and the Time Stumblers	\N	\N
28772	Tales of the Luren	\N	\N
28773	Tales of Three Lands	\N	\N
28774	Heat Seekers	\N	\N
28775	The Vastlands	\N	\N
28776	Department of Temporal Investigations	314	\N
28777	Star Trek	314	\N
28778	Ithelas	\N	\N
28779	Voodoo	\N	\N
28780	Alvor	\N	\N
28781	Without Warning	\N	\N
28782	Fire of Heaven (Bill Myers)	\N	\N
28783	Freyen Trilogy	\N	\N
28784	Travis Chase	\N	\N
28785	D&D Gamma World	\N	\N
28786	The Faelin Chronicles	\N	\N
28787	Graveyard Queen	\N	\N
28788	Razorland	\N	\N
28789	Dr Who Chapter Books	13691	\N
28790	Edge Trilogy (T-FLAC Psi Unit)	28791	\N
28791	T-FLAC Psi Unit	\N	\N
28792	The MacAllisters	\N	\N
28793	Templar Vampire	\N	\N
28794	Regency Draculia	\N	\N
28795	Guardians' League	\N	\N
28796	Countdown (Tom Kratman)	\N	\N
28797	Countdown (Sharon K. Gilbert)	\N	\N
28798	Mortal Engines Prequels	28799	\N
28799	Mortal Engines Universe	\N	\N
28800	The Magnificent 12	\N	\N
28801	Para-Mates	\N	\N
28802	The Vault of Heaven	\N	\N
28803	The Grimnoir Chronicles	\N	\N
28804	Magic Molly	\N	\N
28805	Brotherhood of the Sword	\N	\N
28806	Showtime Fairies	26238	\N
28807	Forgotten Realms: Abyssal Plague	1402	\N
28808	Master Your Destiny	26243	\N
28809	Kieli (novels)	\N	\N
28810	20 Story Magazine	\N	\N
28811	The Swiss Family Robinson	\N	\N
28813	Sunday Chronicle Annual	\N	\N
28814	The Tatler	\N	\N
28815	Eve Magazine	\N	\N
28816	The New Magazine	\N	\N
28817	Weird and Occult Library	\N	\N
28818	J. Marty Reed	\N	\N
28819	Medstar	11682	\N
28820	Fantastical Visions	\N	\N
28821	Sesqua Valley	9426	\N
28822	Radiant Dawn	\N	\N
28823	Icefire	\N	\N
28824	Clash of Steel	\N	\N
28825	Lucy Valentine	\N	\N
28826	Foundations of Magic	\N	\N
28827	Haunts	\N	\N
28828	Charley Davidson	\N	\N
28829	Dagmar Shaw	\N	\N
28830	Frank Braun	\N	\N
28831	Tara and Ash-Ting	\N	\N
28832	Gravedigger Chronicles	\N	\N
28833	The School of Night	\N	\N
28835	Editorial (Stellaris)	\N	\N
28836	The SFWA Bulletin	\N	\N
28837	Sophie and the Shadow Woods	\N	\N
28838	The It Is What It Is Chronicles	\N	\N
28840	Billy	\N	\N
28841	Flurb	\N	\N
28843	The Cooper Kids	\N	\N
28844	Firstborn	\N	\N
28845	Frost Sisters	\N	\N
28846	Liber Monstrorum	\N	387779
28847	Glastonbury Chronicles	\N	\N
28848	Autobiography of a Werewolf Hunter	\N	\N
28849	Seers of Light	\N	\N
28850	Darkweaver Legacy	\N	\N
28851	Chronicles of Mathias	\N	\N
28852	The Story of the Science-Fiction Magazines	\N	\N
28853	Duanor	\N	\N
28854	Witchfinder (Ball)	\N	\N
28855	Bubbas	\N	\N
28856	Diving Universe	\N	\N
28857	Legacy of the Heartstones	\N	\N
28858	InterText	\N	\N
28859	Past Masters	\N	\N
28860	Land of Miu	\N	\N
28861	Alec Devlin	\N	\N
28862	Daughters Of The Sea	\N	\N
28863	Star King Universe	\N	\N
28864	Kyle Murchison Booth	\N	\N
28865	River of Time	\N	\N
28866	The Voidal Trilogy	\N	\N
28867	Jacqueline Lichtenberg Collected	\N	\N
28868	Maddy Black / Black Wings	\N	\N
28869	Owner	\N	\N
28870	Colin O'Leary	\N	\N
28871	Dr. Penwing	\N	\N
28872	Futuristic Science Stories	\N	\N
28873	Astounding/Analog (UK)	20473	\N
28874	Halting State	\N	\N
28875	Blood Moon Legacy	\N	\N
28876	Enchanted Mountain	\N	\N
28877	Bull Spec	\N	\N
28878	Dreamquest	\N	\N
28879	Startling Mystery Stories	\N	\N
28880	Penelope Pettiweather	\N	\N
28881	The Stories of Nether and Mandria	\N	\N
28882	Ghost Targets	\N	\N
28883	Resonance	\N	\N
28884	Captain Underpants	\N	\N
28885	WAR Incorporated	\N	\N
28886	Connor Brock, I.C.E.	\N	\N
28887	Thieves Like Us	\N	\N
28888	The Souls of Aredyrah	\N	\N
28889	Marko Prokopiu	\N	\N
28890	Andersson Dexter	\N	\N
28891	Hollows	\N	\N
28892	Inner Space	\N	\N
28893	Ziax II	\N	\N
28894	Dark Choices	\N	\N
28895	Mystic Deja	\N	\N
28896	Imago Chronicles	\N	\N
28897	Plagarma	\N	\N
28898	Chronicles of the Misplaced Prince	\N	\N
28899	Magic Parcel	\N	\N
28900	Shadows & Light	\N	\N
28901	The Lingering Spirit	\N	\N
28902	Starship	\N	\N
28903	Dr. Death	\N	\N
28904	Planet Stories: Adventure House Reprints	28917	\N
28905	Onmagiër	\N	\N
28906	The Knights of Breton Court	\N	\N
28907	Spork of the Ayor	\N	\N
28908	Ruper Triumff	\N	\N
28909	Royal Blood	\N	\N
28910	The Fantasy Fan	\N	\N
28911	Famous Fantasy Fans	\N	\N
28912	The Boiling Point	\N	\N
28913	Doctor Who Encyclopaedia	16381	\N
28914	Supernatural Horror in Literature	\N	\N
28916	Startling Stories: Adventure House Reprints	28917	\N
28917	Adventure House Facsimile Reprints	\N	\N
28918	Miracle Science and Fantasy Stories: Adventure House Reprints	28917	\N
28919	Uncanny Tales: Adventure House Reprints	28917	\N
28920	Captain Future: Adventure House Reprints	28917	\N
28921	The American Vampire	\N	\N
28922	The Zodius Series	\N	\N
28923	Orson Scott Card's Intergalactic Medicine Show	40796	\N
28924	How to Collect Fantasy Fiction	\N	\N
28925	My Science Fiction Collection	\N	\N
28926	Prose Pastels	\N	\N
28927	Dark Redemption	\N	\N
28928	Magatama	\N	\N
28929	Celebrities I've Met	\N	\N
28930	Pirates of the Caribbean	\N	\N
28931	Rosso Lussuria Vampire	\N	\N
28932	Beyond Foo	38079	\N
28933	Space Frontiers	\N	\N
28934	California Kid	\N	\N
28935	Weird Whisperings	\N	\N
28936	Irish Folk & Fairy Tales	\N	\N
28937	Worlds Without End	\N	\N
28938	Twenty Palaces	\N	\N
28939	Mistolear / The Divided Realms	\N	449836
28940	Hexslinger	\N	\N
28941	The Society of Steam	\N	\N
28942	Watchers (Stuart Gordon)	\N	\N
28944	The Draca Wards Saga	\N	\N
28945	Marked	\N	\N
28946	Perry Rhodan Computer	\N	\N
28947	Sammy Divine	25171	\N
28948	Fairy Haven	28949	\N
28949	Neverland Universe	\N	\N
28950	The Druids Saga	\N	\N
28951	A Taste of Magic	\N	\N
28952	Voyages of the Flying Dragon	\N	\N
28953	Editorials for 'Das Science Fiction Jahr'	\N	\N
28954	Ed Greenwood Presents Waterdeep	1402	\N
28955	Perry Rhodan Leserkontaktseite	\N	\N
28956	Side Glance	\N	\N
28957	Within the Circle	\N	\N
28958	The Keepers (Richard Friar)	\N	\N
28959	The Keepers (Lian Tanner)	\N	\N
28960	Haunted [2]	\N	\N
28961	Magda Lazarus	\N	\N
28962	Crossed Genres Magazine	28963	\N
28963	Crossed Genres	\N	\N
28964	Crossed Genres Anthologies	28963	\N
28965	Crossed Genres Quarterly	28964	\N
28966	Into the Darkness	\N	\N
28967	The Leading Edge	\N	\N
28968	A True Experience	\N	\N
28969	Scienza Fantastica	\N	\N
28970	Spacetrails	\N	\N
28971	Fantasy Times	\N	\N
28972	Izzard	\N	\N
28973	Science Fiction Times	\N	\N
28974	Twll Ddu	\N	\N
28975	Ansible	\N	\N
28976	Inside	\N	\N
28977	Science Fiction Advertiser	40473	\N
28978	Hyphen	\N	\N
28979	Eulogy	\N	\N
28980	Mississippi Review	\N	\N
28981	Tales from the Fringe	\N	\N
28982	Cry of the Nameless	\N	\N
28983	Fanac	\N	\N
28984	File 770	\N	\N
28985	Mimosa	\N	\N
28986	Nova Express	\N	\N
28987	Plot	\N	\N
28988	Yandro	\N	\N
28989	Fly by Night	\N	\N
28990	Perry Rhodan: Jupiter	27234	\N
28991	Pandora Magazine	\N	\N
28992	Romancing the Skyze	\N	\N
28993	Zero Gravity Freefall	\N	\N
28994	Xizquil	\N	\N
28995	Strykers Syndicate	\N	\N
28996	The Southern Fandom Confederation Bulletin	\N	\N
28997	Pretentious Science Fiction Quarterly	\N	\N
28998	Thirteenth Moon	\N	\N
28999	Shayol	\N	\N
29000	Chacal	\N	\N
29001	Heliocentric Net	\N	\N
29002	Dreams of Yith	\N	\N
29003	Voices of the Night	\N	\N
29005	The Elder Races	\N	\N
29006	Dark Things(novel)	\N	\N
29007	Lost Excerpts	\N	\N
29008	Journal Wired	\N	\N
29009	Beyond Fantasy & Science Fiction	\N	\N
29010	Voices from the Edge	\N	\N
29011	Nightside Magazine	\N	\N
29012	Gathering Darkness	\N	\N
29013	Catacombs	\N	\N
29014	Twisted Fiction	\N	\N
29015	Tomb of the Undead	\N	\N
29016	Portents	\N	\N
29017	69 Flavors of Paranoia	\N	\N
29018	Of Unicorns and Space Stations	\N	\N
29019	Little Green Men	\N	\N
29020	Steampunk Chronicles	\N	\N
29021	Time Circle	\N	\N
29022	Gleanings	\N	\N
29023	Science Fiction in English Magazine	\N	\N
29024	Orb Speculative Fiction	\N	\N
29025	Starling	\N	\N
29026	Aberrant Dreams	\N	\N
29027	Voices for the Future	\N	\N
29028	The Evening News	\N	\N
29029	The Cambridge Review	\N	\N
29030	Blood Moon Rising	\N	\N
29031	The Dragon Brigade	\N	\N
29032	The Transformers (juvenile)	40105	\N
29033	The Challenge from Below	\N	\N
29034	Lore	\N	\N
29035	Dead River	\N	\N
29037	The Shadowing	\N	\N
29038	The Castings World	\N	\N
29039	Whispering Dragons Digital Magazine	\N	\N
29040	Cheap Truth	\N	\N
29041	The Green Pages	\N	\N
29042	Riverside Quarterly	\N	\N
29043	Whispering Spirits Digital Magazine	\N	\N
29044	Stanley the Whale	\N	\N
29045	Jake Ransom	\N	\N
29046	Marble Mountains	\N	\N
29047	Tom Trueheart	\N	\N
29048	The Forever Kiss	\N	\N
29049	Warlords and Warfem	29050	\N
29050	Temporal Enforcement Universe	\N	\N
29051	Wimpy Vampire/Werewolf	\N	\N
29052	Bicycling Through Space and Time	\N	\N
29053	Ottoline	\N	\N
29054	Mythical 9th Division	\N	\N
29055	Jack Nightingale	\N	\N
29056	The Oldmoor Orphans	\N	\N
29057	The Quest of Dan Clay	\N	\N
29058	Moon Shiver	\N	\N
29059	Ethan Cheeseman	\N	\N
29060	Black American Literature Forum	\N	\N
29061	Journal of the Dark	\N	\N
29062	The Dead of Night Newsletter	\N	\N
29063	Parlour Papers	\N	\N
29064	Barbaric Yawp	\N	\N
29065	The Living Age	\N	\N
29066	Judges Guild Journal	\N	\N
29067	Astonishing Adventures	\N	\N
29068	Baikal	\N	\N
29069	Niekas	\N	\N
29070	Country Gentleman Magazine	\N	\N
29071	This Week Magazine	\N	\N
29073	Citadel	\N	\N
29074	Para Ci	\N	\N
29075	Junior Scholastic Magazine	\N	\N
29077	The Anglo-Portuguese News	\N	\N
29078	Gallery	\N	\N
29079	The Writer	\N	\N
29080	Argentus	\N	\N
29082	The Mage	\N	\N
29083	Borderland	\N	\N
29084	Stardate	\N	\N
29085	Science-Fiction Studies	\N	\N
29086	SPWAO Showcase	\N	\N
29087	Infinitum	\N	\N
29088	Aphelion Science Fiction Magazine	\N	\N
29089	Star*Line	\N	\N
29090	Dementia	\N	\N
29091	Haunting Emma	\N	\N
29092	Marcella Acosta	\N	\N
29093	The Adams Family	\N	\N
29094	The Poisons of Caux	\N	\N
29095	World Made by Hand	\N	\N
29096	The Invisible Robinhood	\N	\N
29097	Jalu	\N	\N
29098	The Little People	\N	\N
29099	Via	\N	\N
29100	Emmy	\N	\N
29101	Minnesota Fantasy Review	\N	\N
29102	Strange Magazine	\N	\N
29103	Transatlantic Review	\N	\N
29104	The American Mercury	\N	\N
29105	World Review	\N	\N
29106	The Illustrated London News	\N	\N
29107	Midnight Street	\N	\N
29108	Tales of Wonder	\N	\N
29109	2 AM	\N	\N
29110	British Space Fiction Magazine	31870	\N
29111	Oriental Stories	\N	\N
29112	Dazed & Confused	\N	\N
29113	Alternative Coordinates	\N	\N
29115	Louis L'Amour Western Magazine	\N	\N
29116	SF Horizons	\N	\N
29117	New Orleans Stories	\N	\N
29118	Proxima	\N	\N
29119	Futuria	\N	\N
29120	Galassia (1953)	\N	\N
29121	Galassia (1956-1957)	\N	\N
29122	Fantascienza	\N	\N
29123	DeathRay	\N	\N
29124	The Drabbler	\N	\N
29125	ProtoStellar	\N	\N
29126	Fantasia e Fantascienza	\N	\N
29129	Fantasy Media	\N	432881
29130	The British Fantasy Newsletter	\N	\N
29131	Moonlight Tuber	\N	\N
29132	I Romanzi del Futuro	\N	\N
29133	Le Cronache del Futuro	\N	\N
29134	Super Spazio	\N	\N
29135	The National Standard	\N	\N
29136	The Unknown World	\N	\N
29137	Regent Magazine	\N	\N
29138	Bizarre Bazaar	\N	\N
29139	Black Rose	\N	\N
29140	Burning Sky	\N	\N
29141	Abaddon	\N	\N
29142	Black Tears	\N	\N
29143	Emerald Tales	\N	\N
29144	Broadsword	\N	\N
29145	Dark Asylum	\N	\N
29146	Dark Legacy (magazine)	\N	\N
29147	Dark Matter	\N	\N
29148	Deadbolt Magazine	\N	\N
29149	Fang	\N	\N
29150	Fantastic Worlds	\N	\N
29151	In Other Words	\N	\N
29152	Calamitous Adventures of Rodney and Wayne, Cosmic Repairboys	\N	\N
29153	Madame Pamplemousse	\N	\N
29154	Spartapuss Tales	\N	\N
29155	NERDS	\N	\N
29156	Vargo Statten Science Fiction Magazine	31870	\N
29157	The British Science Fiction Magazine	31870	\N
29158	Worlds of Fantasy (UK)	\N	\N
29159	The Merman's Children	\N	\N
29161	Zenon, Girl of the 21st Century	\N	\N
29162	Alistair	\N	\N
29163	Fantasy Magazine Podcast	\N	\N
29164	Of Nowhere	\N	\N
29165	White Kate	\N	\N
29166	3SF	\N	\N
29167	Theatre Illuminata	\N	\N
29169	Peter The Brazen	\N	\N
29170	Caruthers Sisters	\N	\N
29171	Blind	\N	\N
29172	Moribito	\N	\N
29173	Dance Fairies	26238	\N
29174	Another / Marlowe School	\N	\N
29175	Special X	\N	\N
29176	Runica: Winger Chronicles	\N	\N
29177	The Galacteran Legacy	\N	\N
29178	Chronicles of the Host	\N	\N
29179	Sister Magic	\N	\N
29180	Dog Walker	\N	\N
29181	Goddess	\N	\N
29183	The Zygan Emprise	\N	\N
29184	Galactic Axia	\N	\N
29185	Samantha Brennan and Annabelle Haggerty Mysteries	\N	\N
29186	Tamar Black	\N	\N
29187	The Night Child	\N	\N
29188	Infinion	\N	\N
29189	Destiny's Damned	\N	\N
29190	The O'Byrne Daughters	\N	\N
29191	Druantia's Children	\N	\N
29192	The Chronicles of the Crystal Skulls	\N	\N
29193	Atlantis: The Hidden Kingdom	\N	\N
29194	The Astral Imperative	\N	\N
29195	Out of This World (Macmillan Education Australia / Scholastic UK)	\N	\N
29196	The Mapmaker's Monsters	\N	\N
29197	Out of This World Magazine	\N	\N
29198	Out of This World (Marilyn Kaye)	\N	\N
29199	The Mysteries of the Septagram	\N	\N
29200	Max and the Gatekeeper	\N	\N
29201	Letters by Philip K. Dick	\N	\N
29202	Kernowland	\N	\N
29203	Fairy Blossoms	\N	\N
29204	Modern Masters of Science Fiction	\N	\N
29205	The Eternal Lover	\N	\N
29206	Semi-Dual	\N	\N
29207	The Macaque Cycle	\N	\N
29208	Leianna	\N	\N
29209	Haunted Guesthouse Mysteries	\N	\N
29210	Christ Trilogy	\N	\N
29211	Throw a Little Light	\N	\N
29212	The Unwritten Books	\N	\N
29213	The Mastodons	\N	\N
29214	A World Without Divide	\N	\N
29215	Extreme Hauntings	\N	\N
29216	Enchantress	\N	\N
29217	The Annals of Aeliana	\N	\N
29218	Sea Island Wolves	\N	\N
29219	The Fifth Planet	\N	\N
29220	Library of Athena	\N	\N
29221	Shadow Destroyers	\N	\N
29222	Farworld	\N	\N
29223	The Lyre	\N	\N
29224	Maelstrom	\N	\N
29225	Bionicle Legends	32998	\N
29226	What Fantastic Fiction Do I Read Next?	\N	\N
29227	Love at First Bite	\N	\N
29228	Robot Wars	\N	\N
29229	Legends of the Brethren Court	28930	\N
29230	The Key to Embralia	\N	\N
29231	Anthopology 101	\N	\N
29233	White Giraffe	\N	\N
29234	Jack Stalwart	\N	\N
29235	Oathbreaker	\N	\N
29236	Editorial (Lightspeed)	\N	\N
29237	Doctor Who Hornets' Nest	4550	\N
29238	Starquest	\N	\N
29239	Sgt. John Mayo	\N	\N
29240	Death Bell	\N	\N
29241	Thirst (Guy N. Smith)	\N	\N
29243	Codebearers	\N	\N
29244	The Seventh World Trilogy	\N	\N
29245	Triumvirate	\N	\N
29246	The Knights of Arrethtrae	\N	\N
29247	Birth Pangs	\N	\N
29248	The Sword of Fire trilogy	\N	\N
29249	In Search of the Nexus	\N	\N
29252	Toby Jones	\N	\N
29253	Cappawhite	\N	\N
29254	Amelia Maylock	\N	\N
29255	Paradigm Trilogy	\N	\N
29256	Jeannie Reese & John Fagan	\N	\N
29257	Far Seek Chronicles	\N	\N
29258	Avenger	\N	\N
29259	Empyrical Tales	\N	\N
29260	Waking God	\N	\N
29261	The Star Flight Saga	\N	\N
29262	The Lodestarre	\N	\N
29263	The Lyonsblood Chronicles	\N	\N
29264	The World After Narora	\N	\N
29265	A Jack Meter Case File	\N	\N
29266	Scarlet and the White Wolf	\N	\N
29267	Zac Power	\N	461691
29268	The Chronicles of the Dragon and the Fox	\N	\N
29269	Nexus	\N	\N
29270	Thin Ice	\N	\N
29271	Rigel Science Fiction	\N	\N
29272	Event Horizon	\N	\N
29273	TriQuarterly	\N	\N
29274	The Missouri Review	\N	\N
29275	Paul Isaac - Vampire	\N	\N
29276	Perfect Fire Trilogy	\N	\N
29278	The Merlin Factor	\N	\N
29279	The Fantasy Five-Foot Bookshelf	\N	\N
29280	John Haynes	\N	\N
29281	Bear Kingdom	\N	\N
29282	The Matter of Britain	\N	\N
29283	Sky Seekers	\N	\N
29284	Superpowers	\N	\N
29285	Show-by-Show Guide (The Outer Limits)	\N	\N
29286	The Essential Writers	\N	\N
29287	The Beauchamp Family	32742	\N
29290	The Nine Lives of Chloe King	\N	\N
29291	Nova Science Fiction	\N	\N
29292	Galaxy Science Fiction [UK]	\N	\N
29293	Swank	\N	\N
29294	New York Times	\N	\N
29295	Modern Stories	\N	\N
29297	Once Upon a World	\N	\N
29298	OtherRealms	\N	\N
29299	SF International	\N	\N
29300	Arcadia Bell	\N	\N
29301	Moonfall	\N	\N
29302	The Gray Goose	\N	\N
29303	Arcane	\N	\N
29304	Dark Dynasties	\N	\N
29305	Halle Shifters	32413	\N
29306	Interference	\N	\N
29307	Markhat	\N	\N
29308	That Old Black Magic	\N	\N
29309	Raised by Wolves	\N	\N
29310	Prefaces for Heyne Science Fiction Jahresband	\N	\N
29311	My Darkest Fantasy	\N	\N
29312	Show-by-Show Guide (Night Gallery)	\N	\N
29313	Laser Fodder	\N	\N
29314	The Chaos Knight	\N	\N
29315	Lowcountry Tales	\N	\N
29316	Shadow Saga (Jon Sprunk)	\N	\N
29317	Science Fiction: A Review of Speculative Literature	\N	\N
29318	Amazing Experiences	\N	\N
29320	Out of the Woodwork!	\N	\N
29321	Heavy Metal	\N	\N
29322	Urania Collezione	\N	\N
29323	Mutant Popcorn	\N	\N
29324	Mutant Chronicles	\N	\N
29325	Rift Runners	\N	\N
29326	Chronicles of the Red King / The Secret Kingdom	31162	\N
29327	Wild Card Run	\N	\N
29328	Jill Conrad	\N	\N
29329	The Angelaeon Circle	\N	\N
29330	Dodger and Me	\N	\N
29331	The Expanse	\N	\N
29332	Dragon Chalice	\N	\N
29334	Shades of Fury	\N	\N
29335	The Dark Ink Chronicles	\N	\N
29336	Books of the Order	\N	\N
29338	Knightley Academy	\N	\N
29340	Krewe of Hunters	31805	\N
